,video_id,thumbnails,Title,Published_date,Views,Likes,Comments,Year,Month,Month_name,minimum_income,maximum_income
235,F3QT4ptq6LE,https://i.ytimg.com/vi/F3QT4ptq6LE/default.jpg,وظيفة التصريف الثالث في الانجليزي؟,2019-02-10 14:04:29+00:00,344601,20927,1103,2019,2,February,172.3005,2067.606
236,q7hDYYP23Jo,https://i.ytimg.com/vi/q7hDYYP23Jo/default.jpg,لماذا تأخرنا؟ كتبت كتابي 😀,2019-02-05 09:39:40+00:00,209362,20616,2927,2019,2,February,104.681,1256.172
237,idRHxUm8ToQ,https://i.ytimg.com/vi/idRHxUm8ToQ/default.jpg,كيف تضع أهداف السنة الجديدة و تحققها فعلا هذه المرة,2019-01-21 18:05:48+00:00,877463,74050,2966,2019,1,January,438.7315,5264.778
238,Yo5ztWpEApw,https://i.ytimg.com/vi/Yo5ztWpEApw/default.jpg,شرح كل أزمنة المستقبل في الانجليزي All Future Tenses in English,2019-01-13 14:17:22+00:00,779479,37485,1096,2019,1,January,389.7395,4676.874
239,gU0V4Y5BMFs,https://i.ytimg.com/vi/gU0V4Y5BMFs/default.jpg,شرح كل أزمنة الماضي في الانجليزي All Past Tenses in English,2019-01-06 19:36:30+00:00,1316535,59318,1418,2019,1,January,658.2675,7899.21
240,lxnbZDJAuIw,https://i.ytimg.com/vi/lxnbZDJAuIw/default.jpg,شرح كل أزمنة المضارع في الانجليزي All Present Tenses.,2018-12-30 15:14:19+00:00,2408707,121850,3657,2018,12,December,1204.3535,14452.242
241,9ti78jEZkgg,https://i.ytimg.com/vi/9ti78jEZkgg/default.jpg,"اتعلم من الهنود,الاكسنت مش مهمه علي الاطلاق و بالدليل",2018-12-21 20:18:20+00:00,168246,14741,1682,2018,12,December,84.123,1009.476
242,PrpJaLQ1wtQ,https://i.ytimg.com/vi/PrpJaLQ1wtQ/default.jpg,الفرق بين must و have to في الانجليزي,2018-12-14 11:58:43+00:00,594853,32356,1290,2018,12,December,297.4265,3569.118
243,ru8Pk9C3aRM,https://i.ytimg.com/vi/ru8Pk9C3aRM/default.jpg,"حل التسويف في المذاكرة, تعرف علي فوائد المذاكرة الجماعية في الثانوية العامة والكلية.",2018-12-07 15:37:41+00:00,124467,10806,1150,2018,12,December,62.2335,746.802
244,Pucgils5IKk,https://i.ytimg.com/vi/Pucgils5IKk/default.jpg,تحديث دروس اونلاين 2.0 ( اشترينا كاميرا سينما),2018-12-04 20:29:15+00:00,88496,7632,765,2018,12,December,44.248,530.976
245,nBQqMcSOCfQ,https://i.ytimg.com/vi/nBQqMcSOCfQ/default.jpg,مهندس سابق |  مميزات و عيوب العمل الحر و نصائح لمن يفكرفي ترك الوظيفة!,2018-11-23 16:58:16+00:00,611471,45028,2517,2018,11,November,305.7355,3668.826
246,lUi_9xwGjfw,https://i.ytimg.com/vi/lUi_9xwGjfw/default.jpg,"شرح الاحتمال وكيفية استخدام definitely, probably, possibly,maybe, perhaps",2018-11-16 15:36:06+00:00,136157,9041,602,2018,11,November,68.0785,816.942
247,ZKfr7VsxmA0,https://i.ytimg.com/vi/ZKfr7VsxmA0/default.jpg,[Q&A] ازاي تعرف الحاجه اللي انت شغوف بيها ؟,2018-11-09 15:30:00+00:00,228007,21501,1252,2018,11,November,114.0035,1368.042
248,13ckP8TAgCA,https://i.ytimg.com/vi/13ckP8TAgCA/default.jpg,شرح تعديل و تحسين الصور علي الموبايل بتطبيق Snapseed.,2018-11-06 20:51:04+00:00,586834,34628,1631,2018,11,November,293.417,3521.004
249,bKI_S98BckM,https://i.ytimg.com/vi/bKI_S98BckM/default.jpg,كيف تضع لنفسك أهداف ذكية SMART Goals ؟,2018-11-02 18:00:05+00:00,1038071,93978,3455,2018,11,November,519.0355,6228.426
250,fOFrPe9nQsk,https://i.ytimg.com/vi/fOFrPe9nQsk/default.jpg,10 طرق للرد علي Thank you أفضل من You're welcome,2018-10-26 18:00:07+00:00,349054,22033,1055,2018,10,October,174.527,2094.324
251,hkW2eB80YZ0,https://i.ytimg.com/vi/hkW2eB80YZ0/default.jpg,لا تستخدم Very بكثرة في الانجليزي,2018-10-19 18:00:04+00:00,193504,18363,1189,2018,10,October,96.752,1161.024
252,LO9Jfhqpy4o,https://i.ytimg.com/vi/LO9Jfhqpy4o/default.jpg,الفرق بين Look و See و Watch في الانجليزي,2018-10-16 19:07:40+00:00,103534,10659,918,2018,10,October,51.767,621.204
253,d_eDBrJ3WD0,https://i.ytimg.com/vi/d_eDBrJ3WD0/default.jpg,إختصار رائع سيقلل وقت المونتاج للنصف في بريمير,2018-10-12 13:07:25+00:00,320906,20870,807,2018,10,October,160.453,1925.436
254,uQ_ISRwd18g,https://i.ytimg.com/vi/uQ_ISRwd18g/default.jpg,الحشو اللذيذ في لغة الانجليز,2018-10-05 12:00:35+00:00,148080,11840,775,2018,10,October,74.04,888.48
255,3jxBPRsixs4,https://i.ytimg.com/vi/3jxBPRsixs4/default.jpg,"أقسام الكلام في اللغة الانجليزية (Noun, Verb, Adjective, adverb, pronoun, preposition)",2018-09-28 13:19:39+00:00,1319750,60979,2131,2018,9,September,659.875,7918.5
256,2XmRcng5w4o,https://i.ytimg.com/vi/2XmRcng5w4o/default.jpg,"2 مليون مشترك, ياللهول ! 😀",2018-09-19 16:00:44+00:00,117824,13503,2510,2018,9,September,58.912,706.944
257,MHBXz3WkEaY,https://i.ytimg.com/vi/MHBXz3WkEaY/default.jpg,""" بدون شهادات "" الأن تقدر تقدم لشغل في أبل و جوجل , بس ازاي؟",2018-08-27 17:36:07+00:00,828599,57183,2752,2018,8,August,414.2995,4971.594
258,c9X3Jhj7TSU,https://i.ytimg.com/vi/c9X3Jhj7TSU/default.jpg,"5 مصادر "" مجانية "" أستخدمهم لتحسين لغتي الانجليزية",2018-08-19 19:17:13+00:00,1589701,123370,3064,2018,8,August,794.8505,9538.206
259,9v8_jhx7k7g,https://i.ytimg.com/vi/9v8_jhx7k7g/default.jpg,{Q&A} ما هي العصا الغليظة التي تلسوعني عند الكسل؟,2018-08-10 16:00:55+00:00,251765,20186,1201,2018,8,August,125.8825,1510.59
260,9lErabXEBVQ,https://i.ytimg.com/vi/9lErabXEBVQ/default.jpg,10 طرق للتعبير عن الشكر في الانجليزي أفضل من Thank you.,2018-08-03 13:20:10+00:00,294360,21870,1227,2018,8,August,147.18,1766.16
261,WO_ftsLifiQ,https://i.ytimg.com/vi/WO_ftsLifiQ/default.jpg,لماذا نخاف من  قواعد الانجليزي؟,2018-07-27 14:54:58+00:00,106213,8547,786,2018,7,July,53.1065,637.278
262,n_bu-COI0GY,https://i.ytimg.com/vi/n_bu-COI0GY/default.jpg,كيف تستغل فترة الجامعة أفضل استغلال؟,2018-07-24 18:23:55+00:00,345986,27008,1339,2018,7,July,172.993,2075.916
263,dTxY8rUrmbk,https://i.ytimg.com/vi/dTxY8rUrmbk/default.jpg,الصفات المركبة في الانجليزي Compound Adjectives,2018-07-20 16:00:03+00:00,190564,10970,656,2018,7,July,95.282,1143.384
264,kSZxXKdmA4M,https://i.ytimg.com/vi/kSZxXKdmA4M/default.jpg,الفلوس لا تٌعد في الانجليزي !,2018-07-15 20:26:01+00:00,70350,5981,602,2018,7,July,35.175,422.1
265,isGvGEtK5jM,https://i.ytimg.com/vi/isGvGEtK5jM/default.jpg,الفرق بين too much و too many في الانجليزي,2018-07-08 17:44:18+00:00,179583,11210,878,2018,7,July,89.7915,1077.498
266,iXdNp_Lqijw,https://i.ytimg.com/vi/iXdNp_Lqijw/default.jpg,YouTube Workshop إعلان ورشة اليوتيوب,2018-07-02 17:58:30+00:00,61813,4656,589,2018,7,July,30.9065,370.878
267,niOOAFEcwH8,https://i.ytimg.com/vi/niOOAFEcwH8/default.jpg,؟ Do و Be متي نستخدم كلا منهم في السؤال,2018-06-27 16:27:57+00:00,308601,18529,2111,2018,6,June,154.3005,1851.606
268,5G-Piy5DHg8,https://i.ytimg.com/vi/5G-Piy5DHg8/default.jpg,"دروس اونلاين , كنا فين و شغالين علي ايه؟",2018-06-18 19:57:02+00:00,88719,7987,822,2018,6,June,44.3595,532.314
269,idccye12-TM,https://i.ytimg.com/vi/idccye12-TM/default.jpg,رساله مهمه لأولياء أمور طلاب الثانوية العامة,2018-06-04 22:08:59+00:00,100247,10708,1156,2018,6,June,50.1235,601.482
270,6tTGaNZf6ZY,https://i.ytimg.com/vi/6tTGaNZf6ZY/default.jpg,المذاكرة في رمضان,2018-05-22 20:51:42+00:00,2096415,183365,11396,2018,5,May,1048.2075,12578.49
271,bf_QWk2ifNY,https://i.ytimg.com/vi/bf_QWk2ifNY/default.jpg,3 اختصارات لتحسين النطق في اللغة الانجليزية,2018-05-19 23:12:32+00:00,1193123,78420,2002,2018,5,May,596.5615,7158.738
272,Gsg0-1Kic7E,https://i.ytimg.com/vi/Gsg0-1Kic7E/default.jpg,كيف تسأل سؤالاً في اللغة الإنجليزية؟,2018-05-13 17:15:00+00:00,746960,35503,1284,2018,5,May,373.48,4481.76
273,y3vGmZ17MNU,https://i.ytimg.com/vi/y3vGmZ17MNU/default.jpg,أفضل كاميرا للبدء علي يوتيوب 2020 🎥,2018-05-05 18:59:20+00:00,700861,33919,1888,2018,5,May,350.4305,4205.166
274,vnQnqMn4QuI,https://i.ytimg.com/vi/vnQnqMn4QuI/default.jpg,"كيف تتذكر كل ما تذاكره ؟ "" Mnemonics """,2018-04-25 16:04:43+00:00,1314130,106602,3308,2018,4,April,657.065,7884.78
275,9fdK3fUt5vA,https://i.ytimg.com/vi/9fdK3fUt5vA/default.jpg,"ازاي تقول  "" فاهمين بعض "" بالانجليزي  { NEW IDIOMS }",2018-04-14 16:51:10+00:00,90096,6713,670,2018,4,April,45.048,540.576
276,R7gPSHAzGcE,https://i.ytimg.com/vi/R7gPSHAzGcE/default.jpg,"المفروض تتفرج علي الفيديو دا "" You are supposed to """,2018-04-07 15:30:00+00:00,180929,19017,943,2018,4,April,90.4645,1085.574
277,Tn6h4jSz06U,https://i.ytimg.com/vi/Tn6h4jSz06U/default.jpg,درع المليون 😱,2018-04-04 15:24:33+00:00,129308,12505,1525,2018,4,April,64.654,775.848
278,HyQA2YZ-HU0,https://i.ytimg.com/vi/HyQA2YZ-HU0/default.jpg,أشهر 5 طرق للنصح في الانجليزي,2018-03-31 15:46:44+00:00,196808,13570,852,2018,3,March,98.404,1180.848
279,UcTXAsF_GHg,https://i.ytimg.com/vi/UcTXAsF_GHg/default.jpg,"كيف تقول "" إمشي علي قدك "" بالانجليزية ( idioms )",2018-03-23 18:53:11+00:00,95181,8243,715,2018,3,March,47.5905,571.086
280,Sl0BJR7lMoU,https://i.ytimg.com/vi/Sl0BJR7lMoU/default.jpg,شرح Had better و استخداماتها في الانجليزي,2018-03-16 16:55:12+00:00,145809,10970,687,2018,3,March,72.9045,874.854
281,SsnGevphX6Q,https://i.ytimg.com/vi/SsnGevphX6Q/default.jpg,تقسيم الأفعال في اللغة الإنجليزية,2018-03-09 16:32:36+00:00,679665,28544,1091,2018,3,March,339.8325,4077.99
282,qiYDYsPslrc,https://i.ytimg.com/vi/qiYDYsPslrc/default.jpg,لا تذاكر أكثر من ٢٥ دقيقه⏰| تقنية البومودورو Pomodoro Technique,2018-03-05 18:05:09+00:00,1421992,119963,4238,2018,3,March,710.996,8531.952
283,A8X_6U-ebIQ,https://i.ytimg.com/vi/A8X_6U-ebIQ/default.jpg,الحالات الشاذه للـ Question Tag في الانجليزي,2018-03-02 11:52:22+00:00,310430,18868,870,2018,3,March,155.215,1862.58
284,unG79zPqY1c,https://i.ytimg.com/vi/unG79zPqY1c/default.jpg,"شرح الـ Question Tag , السؤال المذيل في الانجليزي",2018-02-24 21:45:21+00:00,751530,38321,2960,2018,2,February,375.765,4509.18
285,AXH184bvBeM,https://i.ytimg.com/vi/AXH184bvBeM/default.jpg,أداة مبتكرة لمشكلة نسيان كلمات الانجليزي 👍,2018-02-16 11:30:00+00:00,386692,30955,1523,2018,2,February,193.346,2320.152
286,CNlj-uAiqmA,https://i.ytimg.com/vi/CNlj-uAiqmA/default.jpg,5 نصائح للتركيز المطلق أثناء المذاكرة,2018-02-12 15:00:01+00:00,9907868,538147,16913,2018,2,February,4953.934,59447.208
287,am8FYasBwdo,https://i.ytimg.com/vi/am8FYasBwdo/default.jpg,لايف!,2018-02-09 13:02:41+00:00,56063,2375,631,2018,2,February,28.0315,336.378
288,ti0zSc6WrzI,https://i.ytimg.com/vi/ti0zSc6WrzI/default_live.jpg,فيديو الجمعة دي غريب شويتين 🔴,2018-02-09 12:47:24+00:00,0,209,0,2018,2,February,0.0,0.0
289,UOYc6EqlGvg,https://i.ytimg.com/vi/UOYc6EqlGvg/default.jpg,5 Phrasal verbs خاصين بالملابس,2018-02-02 11:59:22+00:00,112036,9270,618,2018,2,February,56.018,672.216
290,1_sXTUAgN4o,https://i.ytimg.com/vi/1_sXTUAgN4o/default.jpg,( جيف أواي ) Giveaway بقيمة 2000 $,2018-01-26 11:06:49+00:00,82178,7177,740,2018,1,January,41.089,493.068
291,DT0DbsyAh3U,https://i.ytimg.com/vi/DT0DbsyAh3U/default.jpg,5 اختصارات مشهورة في اللغة الانجليزية و معانيها [ 2 ],2018-01-19 12:31:04+00:00,159191,12220,798,2018,1,January,79.5955,955.146
292,WAnkNo1WUiQ,https://i.ytimg.com/vi/WAnkNo1WUiQ/default.jpg,"5 اختصارات مشهورة في اللغة الانجليزية و معانيهاASAP, FYI,RIP,BTW,etc.",2018-01-12 11:49:10+00:00,324954,22670,1374,2018,1,January,162.477,1949.724
293,h28cKijKjuA,https://i.ytimg.com/vi/h28cKijKjuA/default.jpg,"Q&A ""1"" بتقفش كام من يوتيوب ؟",2018-01-03 14:19:35+00:00,367135,23515,1365,2018,1,January,183.5675,2202.81
294,laJFpGEjwqU,https://i.ytimg.com/vi/laJFpGEjwqU/default.jpg,متي نستخدم الـ Apostrophe ؟,2017-12-29 12:00:33+00:00,368110,20887,1065,2017,12,December,184.055,2208.66
295,dJDu0yzrxAk,https://i.ytimg.com/vi/dJDu0yzrxAk/default.jpg,يوتيوب ولا فيسبوك ، أيهما أفضل لنشر فيديوهاتك !؟ 🎥,2017-12-25 10:03:07+00:00,142888,12641,1143,2017,12,December,71.444,857.328
296,_g4Uu9o2oPQ,https://i.ytimg.com/vi/_g4Uu9o2oPQ/default.jpg,5 معاني مختلفه لفعل Break في اللغه الانجليزيه,2017-12-22 14:50:48+00:00,550522,30626,1191,2017,12,December,275.261,3303.132
297,WyKA27SR9AQ,https://i.ytimg.com/vi/WyKA27SR9AQ/default.jpg,ليه تتعلم اللغة الانجليزية أونلاين أفضل؟,2017-12-15 11:12:40+00:00,157509,12361,794,2017,12,December,78.7545,945.054
298,JW4XC8FPWcU,https://i.ytimg.com/vi/JW4XC8FPWcU/default.jpg,10 معاني مختلفه لفعل Look,2017-12-08 18:20:24+00:00,797862,36851,1348,2017,12,December,398.931,4787.172
299,3ltKIDUJ2nQ,https://i.ytimg.com/vi/3ltKIDUJ2nQ/default.jpg,"ازاي تعدي الانترفيو"" interview "" بنجاح 💼",2017-12-01 12:29:41+00:00,952811,40357,956,2017,12,December,476.4055,5716.866
300,XYCRz5w6VSE,https://i.ytimg.com/vi/XYCRz5w6VSE/default.jpg,هل كاميرا الهاتف تتفوق علي كاميرا احترافيه DSLR ؟,2017-11-23 11:08:28+00:00,182481,8554,633,2017,11,November,91.2405,1094.886
301,SzGkvpsuUSY,https://i.ytimg.com/vi/SzGkvpsuUSY/default.jpg,أشهر 4 استخدامات لـ Would,2017-11-17 11:02:53+00:00,393393,19535,836,2017,11,November,196.6965,2360.358
302,Gy46eYYI5KA,https://i.ytimg.com/vi/Gy46eYYI5KA/default.jpg,تعلم المونتاج ببرنامج بريمير Premiere في أقل من ساعه,2017-11-10 10:53:37+00:00,7388834,347967,12029,2017,11,November,3694.417,44333.004
303,kh3VLJYRZeo,https://i.ytimg.com/vi/kh3VLJYRZeo/default.jpg,مشكله الخوف من التحدث بالانجليزيه أمام الناس !,2017-11-06 15:08:44+00:00,174063,15525,1400,2017,11,November,87.0315,1044.378
304,EtFg64ZK2I8,https://i.ytimg.com/vi/EtFg64ZK2I8/default.jpg,شرح Would rather في اللغه الانجليزيه,2017-11-04 08:53:57+00:00,172687,11194,649,2017,11,November,86.3435,1036.122
305,NjI1ZnkgN8w,https://i.ytimg.com/vi/NjI1ZnkgN8w/default.jpg,اعلان الفائز بكاميرا Canon 700d 🎁😀,2017-11-01 22:16:10+00:00,93708,7292,667,2017,11,November,46.854,562.248
306,BWiu9HV0SQo,https://i.ytimg.com/vi/BWiu9HV0SQo/default.jpg,أول جوله في استديو دروس اونلاين 📽😃,2017-10-30 06:53:01+00:00,268182,17527,905,2017,10,October,134.091,1609.092
307,_2GkVTm2fgU,https://i.ytimg.com/vi/_2GkVTm2fgU/default.jpg,كيف تفكر باللغه الانجليزيه ؟,2017-10-27 10:56:09+00:00,275087,24129,1248,2017,10,October,137.5435,1650.522
308,hMLlruDafbs,https://i.ytimg.com/vi/hMLlruDafbs/default.jpg,Giveaway بمناسبة المليون.,2017-10-21 17:31:56+00:00,136745,22238,32544,2017,10,October,68.3725,820.47
309,mnbXZQE5hJg,https://i.ytimg.com/vi/mnbXZQE5hJg/default.jpg,الفرق بين الماضي البسيط و المضارع التام,2017-10-13 13:37:31+00:00,744631,33666,1359,2017,10,October,372.3155,4467.786
310,XkGb4TiQ-RU,https://i.ytimg.com/vi/XkGb4TiQ-RU/default.jpg,دلوقتي تقدر تدعمنا ماديا,2017-10-09 15:47:55+00:00,69628,6131,494,2017,10,October,34.814,417.768
311,rwS-rq6A-7A,https://i.ytimg.com/vi/rwS-rq6A-7A/default.jpg,كل حالات Get في اللغه الانجليزيه,2017-10-06 10:55:06+00:00,831803,42464,1504,2017,10,October,415.9015,4990.818
312,A7zCOOEBxhU,https://i.ytimg.com/vi/A7zCOOEBxhU/default.jpg,كيف تذاكر أقل و تذاكر بذكاء ؟,2017-09-22 08:57:56+00:00,10543043,559616,15139,2017,9,September,5271.5215,63258.258
313,Mz4OZYlknqs,https://i.ytimg.com/vi/Mz4OZYlknqs/default.jpg,الحلقة الأخيرة,2017-09-15 11:30:00+00:00,132855,9952,959,2017,9,September,66.4275,797.13
314,zFSGsbi7OwQ,https://i.ytimg.com/vi/zFSGsbi7OwQ/default.jpg,ليه الناس بتكتب تعليقات سلبيه ؟ و ازاي تتعامل معاهم؟!!,2017-09-11 17:00:09+00:00,46295,4263,652,2017,9,September,23.1475,277.77
315,TTHyd17fGzw,https://i.ytimg.com/vi/TTHyd17fGzw/default.jpg,الحلقه ( 24 ) من English Takeaway,2017-09-08 20:41:08+00:00,87099,5009,379,2017,9,September,43.5495,522.594
316,KS8Ko0PIKE4,https://i.ytimg.com/vi/KS8Ko0PIKE4/default.jpg,الحلقه ( 23 ) من English Takeaway,2017-08-31 20:56:36+00:00,73838,4071,391,2017,8,August,36.919,443.028
317,5CCfjARx-xk,https://i.ytimg.com/vi/5CCfjARx-xk/default.jpg,الحلقه ( 22 ) من English Takeaway,2017-08-25 20:08:14+00:00,85716,4997,441,2017,8,August,42.858,514.296
318,CcPyGUXHMag,https://i.ytimg.com/vi/CcPyGUXHMag/default.jpg,الحلقه ( 21 ) من English Takeaway,2017-08-14 16:00:02+00:00,78027,3820,453,2017,8,August,39.0135,468.162
319,K49ZdiHqsAg,https://i.ytimg.com/vi/K49ZdiHqsAg/default.jpg,الحلقه ( 20 ) من English Takeaway,2017-08-04 21:36:27+00:00,86964,4630,549,2017,8,August,43.482,521.784
320,8EU-TZ-4RPI,https://i.ytimg.com/vi/8EU-TZ-4RPI/default.jpg,الحلقه ( 19 ) من English Takeaway,2017-07-28 21:15:00+00:00,87575,4652,531,2017,7,July,43.7875,525.45
321,_0LxwEF4q38,https://i.ytimg.com/vi/_0LxwEF4q38/default.jpg,تصحيح و تعديل الالوان Color correction ببرنامج premiere,2017-07-26 23:40:02+00:00,590510,25631,1004,2017,7,July,295.255,3543.06
322,-XK-Wc9hbnY,https://i.ytimg.com/vi/-XK-Wc9hbnY/default.jpg,Cambly  أفضل طريقة لممارسة اللغه الانجليزيه مع الأجانب !,2017-07-24 17:11:33+00:00,470199,20456,1520,2017,7,July,235.0995,2821.194
323,6eJKCvCegPU,https://i.ytimg.com/vi/6eJKCvCegPU/default.jpg,🔴 الفيديو اللي جاي مهم جدااااااااا,2017-07-21 18:37:23+00:00,53151,3573,370,2017,7,July,26.5755,318.906
324,x7TdDuys3EY,https://i.ytimg.com/vi/x7TdDuys3EY/default.jpg,"عملنا قناه جديد , يا تري عن إيه !!؟؟",2017-07-19 15:51:53+00:00,81226,5897,721,2017,7,July,40.613,487.356
325,V36928YLOR8,https://i.ytimg.com/vi/V36928YLOR8/default.jpg,الحلقه ( 18 ) English Takeaway,2017-07-16 21:36:56+00:00,95585,6088,776,2017,7,July,47.7925,573.51
326,_sdBe6wfK_M,https://i.ytimg.com/vi/_sdBe6wfK_M/default.jpg,مليوووووون مبروك للي جاب 50%  أو 60% في الثانويه العامه !!,2017-07-13 08:00:03+00:00,1090993,62264,3824,2017,7,July,545.4965,6545.958
327,y5YPNgN-5NY,https://i.ytimg.com/vi/y5YPNgN-5NY/default.jpg,أدخل كلية إيه.... ؟؟! مع حازم الصديق,2017-07-10 22:02:18+00:00,440196,24466,1019,2017,7,July,220.098,2641.176
328,a7U5_MmZw2E,https://i.ytimg.com/vi/a7U5_MmZw2E/default.jpg,5 idioms جداد( Bite off more than you can chew ),2017-07-08 18:51:21+00:00,66473,5145,446,2017,7,July,33.2365,398.838
329,njPLHfivy9o,https://i.ytimg.com/vi/njPLHfivy9o/default.jpg,"أخيرااااا , دروس الانجليزي بالترتيب 🤗",2017-07-03 16:36:50+00:00,1915566,56970,2078,2017,7,July,957.783,11493.396
330,K1hWUMxKqDc,https://i.ytimg.com/vi/K1hWUMxKqDc/default.jpg,كيفية تسجيل صوت بجوده عاليه علي هاتفك المحمول ؟!,2017-06-30 14:28:25+00:00,1464932,70446,2263,2017,6,June,732.466,8789.592
331,1g5CM7gNgGw,https://i.ytimg.com/vi/1g5CM7gNgGw/default.jpg,لقائي - أحمد أبوزيد -  كاملاً علي قناة سكاي نيوز Sky news,2017-06-28 16:47:42+00:00,319797,24373,1481,2017,6,June,159.8985,1918.782
332,LVeHmL_uYLI,https://i.ytimg.com/vi/LVeHmL_uYLI/default.jpg,جالي هديه !,2017-06-19 21:05:50+00:00,95658,6470,491,2017,6,June,47.829,573.948
333,7-vIBQ8OMvM,https://i.ytimg.com/vi/7-vIBQ8OMvM/default.jpg,هنكمل سلسلة  English Takeaway امته ؟؟؟,2017-06-17 11:28:53+00:00,37339,3749,574,2017,6,June,18.6695,224.034
334,Rtf6LM-jKWQ,https://i.ytimg.com/vi/Rtf6LM-jKWQ/default.jpg,الحلقه ( 17) English Takeaway,2017-06-12 22:14:16+00:00,87246,4493,573,2017,6,June,43.623,523.476
335,Wd3XIK2Lc2s,https://i.ytimg.com/vi/Wd3XIK2Lc2s/default.jpg,الحلقه ( 16) English Takeaway,2017-06-11 19:30:00+00:00,75577,3656,409,2017,6,June,37.7885,453.462
336,o64q3FqF284,https://i.ytimg.com/vi/o64q3FqF284/default.jpg,الحلقه ( 15) English Takeaway,2017-06-10 22:20:11+00:00,80065,4114,360,2017,6,June,40.0325,480.39
337,LjhQj39BT6E,https://i.ytimg.com/vi/LjhQj39BT6E/default.jpg,الحلقه ( 14) English Takeaway,2017-06-09 19:30:00+00:00,77867,3807,352,2017,6,June,38.9335,467.202
338,Qx2brHwhluA,https://i.ytimg.com/vi/Qx2brHwhluA/default.jpg,الحلقه (13) English Takeaway,2017-06-08 19:57:59+00:00,81748,4111,417,2017,6,June,40.874,490.488
339,LU59quAr_Ww,https://i.ytimg.com/vi/LU59quAr_Ww/default.jpg,الحلقه (12 ) English Takeaway,2017-06-07 20:37:57+00:00,85827,4205,435,2017,6,June,42.9135,514.962
340,ymZ-QTRbJXg,https://i.ytimg.com/vi/ymZ-QTRbJXg/default.jpg,الحلقه (11 ) English Takeaway,2017-06-06 19:58:21+00:00,97577,4817,587,2017,6,June,48.7885,585.462
341,1Bszm2R0ec0,https://i.ytimg.com/vi/1Bszm2R0ec0/default.jpg,الحلقه ( 10 ) English Takeaway,2017-06-05 23:33:18+00:00,102776,5120,549,2017,6,June,51.388,616.656
342,-BQWaE8oHh8,https://i.ytimg.com/vi/-BQWaE8oHh8/default.jpg,الحلقه ( 9 ) English Takeaway,2017-06-04 19:30:01+00:00,111548,5544,712,2017,6,June,55.774,669.288
343,xzVkoferTzQ,https://i.ytimg.com/vi/xzVkoferTzQ/default.jpg,الحلقه ( 8 ) English Takeaway,2017-06-03 23:45:59+00:00,125044,5853,697,2017,6,June,62.522,750.264
344,sfDHZBOUrVI,https://i.ytimg.com/vi/sfDHZBOUrVI/default.jpg,الحلقه ( 7 ) English Takeaway,2017-06-02 20:20:10+00:00,134202,6494,963,2017,6,June,67.101,805.212
345,Zf9VslaHen4,https://i.ytimg.com/vi/Zf9VslaHen4/default.jpg,الحلقه ( 6 ) English Takeaway,2017-06-01 19:00:04+00:00,151132,7233,861,2017,6,June,75.566,906.792
346,REvF78UEd6E,https://i.ytimg.com/vi/REvF78UEd6E/default.jpg,الحلقه ( 5 ) English Takeaway,2017-05-31 19:30:00+00:00,175133,8445,1149,2017,5,May,87.5665,1050.798
347,jz2m1-LBI6o,https://i.ytimg.com/vi/jz2m1-LBI6o/default.jpg,الحلقه ( 4 ) English Takeaway,2017-05-30 20:00:02+00:00,206568,10294,1174,2017,5,May,103.284,1239.408
348,iicmtBnwsrg,https://i.ytimg.com/vi/iicmtBnwsrg/default.jpg,الحلقه ( 3 ) English Takeaway,2017-05-29 21:26:00+00:00,256728,12181,2097,2017,5,May,128.364,1540.368
349,lmR3UqTUvTQ,https://i.ytimg.com/vi/lmR3UqTUvTQ/default.jpg,الحلقه ( 2 ) English Takeaway,2017-05-28 20:00:02+00:00,386678,24601,3673,2017,5,May,193.339,2320.068
350,iAv744NmTfo,https://i.ytimg.com/vi/iAv744NmTfo/default.jpg,الحلقه ( 1 ) English Takeaway,2017-05-27 20:00:04+00:00,987595,47455,6352,2017,5,May,493.7975,5925.57
351,VcekKzxeUFc,https://i.ytimg.com/vi/VcekKzxeUFc/default.jpg,هنعمل برنامج في رمضان !,2017-05-26 11:30:00+00:00,62323,5521,447,2017,5,May,31.1615,373.938
352,yRwiX9dnc4c,https://i.ytimg.com/vi/yRwiX9dnc4c/default.jpg,كيف تصور فيديوهات بجودة ممتازه بالموبايل ؟,2017-05-23 22:17:40+00:00,2818716,154121,6538,2017,5,May,1409.358,16912.296
353,8DeoenZZ8kc,https://i.ytimg.com/vi/8DeoenZZ8kc/default.jpg,[ Vlog ] إيفنت يوتيوب في مصر,2017-05-21 04:21:06+00:00,59896,3590,221,2017,5,May,29.948,359.376
354,xroMn_XpjGY,https://i.ytimg.com/vi/xroMn_XpjGY/default.jpg,شرح 5 idioms جداد في اللغه الانجليزيه ( 7 ),2017-05-19 11:30:01+00:00,119248,6473,372,2017,5,May,59.624,715.488
355,xMi4OGRToE8,https://i.ytimg.com/vi/xMi4OGRToE8/default.jpg,حل مشاكل الكسل والتوتر مع قرب الامتحانات .,2017-05-17 12:13:16+00:00,977506,67259,2388,2017,5,May,488.753,5865.036
356,7imlnbpbPe4,https://i.ytimg.com/vi/7imlnbpbPe4/default.jpg,حاجه صعبه جدااااااا [ Vlog ],2017-05-15 16:31:38+00:00,94078,4686,340,2017,5,May,47.039,564.468
